shoulder_pan_joint, shoulder_lift_joint, elbow_joint, wrist_1_joint, wrist_2_joint, wrist_3_joint
2.0475,-1.36,0.43424,-2.9618,-1.3412,-2.254
2.0425,-1.3566,0.4376,-2.9535,-1.3343,-2.2499
2.0374,-1.3531,0.441,-2.9451,-1.3274,-2.2458
2.0322,-1.3498,0.44444,-2.9367,-1.3204,-2.2416
2.0269,-1.3464,0.44792,-2.9282,-1.3133,-2.2373
2.0216,-1.3431,0.45144,-2.9196,-1.3061,-2.2329
2.0163,-1.3397,0.455,-2.911,-1.2989,-2.2285
2.0109,-1.3365,0.4586,-2.9023,-1.2917,-2.224
2.0054,-1.3332,0.46224,-2.8936,-1.2843,-2.2195
1.9999,-1.33,0.46592,-2.8847,-1.2769,-2.2149
1.9943,-1.3268,0.46963,-2.8759,-1.2695,-2.2102
1.9886,-1.3237,0.47339,-2.8669,-1.262,-2.2055
1.9829,-1.3205,0.47719,-2.8579,-1.2544,-2.2007
1.9771,-1.3174,0.48102,-2.8488,-1.2468,-2.1958
1.9713,-1.3144,0.48489,-2.8397,-1.2391,-2.1909
1.9654,-1.3113,0.4888,-2.8305,-1.2313,-2.1859
1.9595,-1.3083,0.49275,-2.8212,-1.2235,-2.1809
1.9535,-1.3053,0.49673,-2.8119,-1.2156,-2.1758
1.9474,-1.3024,0.50075,-2.8025,-1.2077,-2.1706
1.9413,-1.2995,0.50481,-2.7931,-1.1997,-2.1654
1.9351,-1.2966,0.5089,-2.7836,-1.1917,-2.1601
1.9289,-1.2937,0.51303,-2.774,-1.1835,-2.1548
1.9226,-1.2909,0.5172,-2.7644,-1.1754,-2.1493
1.9162,-1.2881,0.5214,-2.7547,-1.1671,-2.1439
1.9098,-1.2853,0.52563,-2.745,-1.1589,-2.1384
1.9033,-1.2825,0.5299,-2.7352,-1.1505,-2.1328
1.8968,-1.2798,0.53421,-2.7253,-1.1421,-2.1271
1.8902,-1.2771,0.53855,-2.7154,-1.1336,-2.1214
1.8836,-1.2745,0.54292,-2.7054,-1.1251,-2.1157
1.8769,-1.2718,0.54733,-2.6954,-1.1166,-2.1098
1.8701,-1.2692,0.55177,-2.6853,-1.1079,-2.104
1.8633,-1.2667,0.55624,-2.6751,-1.0992,-2.098
1.8564,-1.2641,0.56075,-2.6649,-1.0905,-2.0921
1.8495,-1.2616,0.56528,-2.6547,-1.0817,-2.086
1.8425,-1.2591,0.56985,-2.6443,-1.0728,-2.0799
1.8354,-1.2567,0.57445,-2.634,-1.0639,-2.0738
1.8283,-1.2542,0.57909,-2.6235,-1.0549,-2.0676
1.8211,-1.2518,0.58375,-2.6131,-1.0459,-2.0613
1.8139,-1.2494,0.58844,-2.6025,-1.0368,-2.055
1.8066,-1.2471,0.59316,-2.5919,-1.0277,-2.0486
1.7993,-1.2448,0.59792,-2.5813,-1.0185,-2.0422
1.7919,-1.2425,0.6027,-2.5706,-1.0093,-2.0357
1.7845,-1.2402,0.60751,-2.5598,-0.99998,-2.0292
1.777,-1.238,0.61235,-2.549,-0.99063,-2.0226
1.7694,-1.2358,0.61722,-2.5381,-0.98123,-2.016
1.7618,-1.2336,0.62211,-2.5272,-0.97177,-2.0093
1.7541,-1.2315,0.62704,-2.5163,-0.96227,-2.0026
1.7464,-1.2293,0.63199,-2.5053,-0.95271,-1.9958
1.7386,-1.2272,0.63696,-2.4942,-0.9431,-1.989
1.7307,-1.2252,0.64196,-2.4831,-0.93344,-1.9821
1.7228,-1.2231,0.64699,-2.4719,-0.92372,-1.9752
1.7149,-1.2211,0.65205,-2.4607,-0.91396,-1.9682
1.7069,-1.2191,0.65713,-2.4494,-0.90414,-1.9612
1.6988,-1.2172,0.66223,-2.4381,-0.89428,-1.9541
1.6907,-1.2152,0.66736,-2.4268,-0.88436,-1.947
1.6825,-1.2133,0.67251,-2.4154,-0.8744,-1.9398
1.6743,-1.2114,0.67769,-2.4039,-0.86438,-1.9326
1.666,-1.2096,0.68289,-2.3924,-0.85432,-1.9253
1.6576,-1.2078,0.68811,-2.3809,-0.84421,-1.918
1.6492,-1.206,0.69335,-2.3693,-0.83405,-1.9106
1.6408,-1.2042,0.69862,-2.3576,-0.82384,-1.9032
1.6323,-1.2024,0.7039,-2.346,-0.81359,-1.8958
1.6237,-1.2007,0.70921,-2.3342,-0.80329,-1.8883
1.6151,-1.199,0.71454,-2.3225,-0.79294,-1.8808
1.6064,-1.1973,0.71989,-2.3106,-0.78255,-1.8732
1.5977,-1.1957,0.72525,-2.2988,-0.77211,-1.8656
1.5889,-1.1941,0.73064,-2.2869,-0.76162,-1.8579
1.5801,-1.1925,0.73605,-2.2749,-0.75109,-1.8502
1.5712,-1.1909,0.74147,-2.263,-0.74051,-1.8425
1.5623,-1.1894,0.74691,-2.2509,-0.72989,-1.8347
1.5533,-1.1878,0.75237,-2.2389,-0.71923,-1.8269
1.5442,-1.1863,0.75785,-2.2268,-0.70852,-1.819
1.5351,-1.1849,0.76334,-2.2146,-0.69776,-1.8111
1.526,-1.1834,0.76885,-2.2024,-0.68697,-1.8032
1.5168,-1.182,0.77437,-2.1902,-0.67613,-1.7952
1.5075,-1.1806,0.77991,-2.178,-0.66525,-1.7872
1.4982,-1.1792,0.78546,-2.1657,-0.65433,-1.7791
1.4889,-1.1779,0.79103,-2.1533,-0.64337,-1.771
1.4795,-1.1765,0.79661,-2.141,-0.63237,-1.7629
1.47,-1.1752,0.8022,-2.1285,-0.62132,-1.7547
1.4605,-1.1739,0.80781,-2.1161,-0.61024,-1.7465
1.4509,-1.1727,0.81343,-2.1036,-0.59911,-1.7383
1.4413,-1.1714,0.81906,-2.0911,-0.58795,-1.73
1.4317,-1.1702,0.8247,-2.0786,-0.57675,-1.7217
1.4219,-1.169,0.83036,-2.066,-0.56551,-1.7133
1.4122,-1.1679,0.83602,-2.0534,-0.55423,-1.7049
1.4024,-1.1667,0.84169,-2.0407,-0.54291,-1.6965
1.3925,-1.1656,0.84738,-2.028,-0.53156,-1.6881
1.3826,-1.1645,0.85307,-2.0153,-0.52017,-1.6796
1.3726,-1.1634,0.85877,-2.0026,-0.50874,-1.6711
1.3626,-1.1624,0.86447,-1.9898,-0.49728,-1.6625
1.3525,-1.1613,0.87019,-1.977,-0.48578,-1.654
1.3424,-1.1603,0.87591,-1.9642,-0.47425,-1.6454
1.3323,-1.1593,0.88164,-1.9513,-0.46269,-1.6367
1.3221,-1.1583,0.88737,-1.9384,-0.45108,-1.6281
1.3118,-1.1574,0.89311,-1.9255,-0.43945,-1.6194
1.3015,-1.1565,0.89886,-1.9126,-0.42778,-1.6107
1.2911,-1.1556,0.90461,-1.8996,-0.41608,-1.6019
1.2807,-1.1547,0.91036,-1.8866,-0.40435,-1.5931
1.2703,-1.1538,0.91611,-1.8736,-0.39259,-1.5843
1.2598,-1.1529,0.92187,-1.8605,-0.38079,-1.5755
1.2493,-1.1521,0.92763,-1.8475,-0.36896,-1.5666
1.2387,-1.1513,0.9334,-1.8344,-0.35711,-1.5577
1.228,-1.1505,0.93916,-1.8213,-0.34522,-1.5488
1.2174,-1.1497,0.94493,-1.8081,-0.3333,-1.5399
1.2066,-1.149,0.95069,-1.795,-0.32136,-1.5309
1.1959,-1.1482,0.95646,-1.7818,-0.30938,-1.5219
1.185,-1.1475,0.96222,-1.7686,-0.29738,-1.5129
1.1742,-1.1468,0.96798,-1.7553,-0.28535,-1.5039
1.1633,-1.1462,0.97375,-1.7421,-0.2733,-1.4948
1.1523,-1.1455,0.9795,-1.7288,-0.26121,-1.4858
1.1413,-1.1448,0.98526,-1.7155,-0.24911,-1.4766
1.1303,-1.1442,0.99101,-1.7022,-0.23697,-1.4675
1.1192,-1.1436,0.99676,-1.6889,-0.22481,-1.4584
1.1081,-1.143,1.0025,-1.6756,-0.21263,-1.4492
1.0969,-1.1424,1.0082,-1.6622,-0.20042,-1.44
1.0857,-1.1419,1.014,-1.6489,-0.18819,-1.4308
1.0744,-1.1413,1.0197,-1.6355,-0.17593,-1.4216
1.0631,-1.1408,1.0254,-1.6221,-0.16365,-1.4124
1.0518,-1.1403,1.0311,-1.6087,-0.15135,-1.4031
1.0404,-1.1398,1.0368,-1.5952,-0.13903,-1.3938
1.029,-1.1393,1.0425,-1.5818,-0.12669,-1.3845
1.0175,-1.1389,1.0482,-1.5683,-0.11433,-1.3752
1.006,-1.1384,1.0539,-1.5549,-0.10194,-1.3659
0.99448,-1.138,1.0596,-1.5414,-0.089542,-1.3566
0.98289,-1.1376,1.0652,-1.5279,-0.07712,-1.3472
0.97126,-1.1372,1.0709,-1.5144,-0.06468,-1.3378
0.9596,-1.1368,1.0765,-1.5009,-0.052221,-1.3284
0.94789,-1.1364,1.0822,-1.4874,-0.039745,-1.319
0.93615,-1.1361,1.0878,-1.4739,-0.027252,-1.3096
0.92436,-1.1357,1.0934,-1.4603,-0.014743,-1.3002
0.91254,-1.1354,1.099,-1.4468,-0.0022172,-1.2908
0.90068,-1.1351,1.1045,-1.4332,0.010324,-1.2813
0.88878,-1.1348,1.1101,-1.4197,0.02288,-1.2718
0.87684,-1.1345,1.1156,-1.4061,0.03545,-1.2624
0.86487,-1.1342,1.1212,-1.3926,0.048034,-1.2529
0.85285,-1.134,1.1267,-1.379,0.060631,-1.2434
0.8408,-1.1337,1.1322,-1.3654,0.073242,-1.2339
0.82872,-1.1335,1.1377,-1.3519,0.085864,-1.2244
0.8166,-1.1332,1.1431,-1.3383,0.098499,-1.2148
0.80444,-1.133,1.1486,-1.3247,0.11114,-1.2053
0.79225,-1.1328,1.154,-1.3111,0.1238,-1.1958
0.78002,-1.1326,1.1594,-1.2975,0.13647,-1.1862
0.76776,-1.1324,1.1648,-1.284,0.14914,-1.1767
0.75546,-1.1323,1.1701,-1.2704,0.16183,-1.1671
0.74313,-1.1321,1.1755,-1.2568,0.17452,-1.1575
0.73076,-1.132,1.1808,-1.2432,0.18722,-1.148
0.71836,-1.1318,1.1861,-1.2297,0.19993,-1.1384
0.70593,-1.1317,1.1914,-1.2161,0.21265,-1.1288
0.69346,-1.1316,1.1966,-1.2025,0.22537,-1.1192
0.68097,-1.1315,1.2019,-1.189,0.2381,-1.1096
0.66844,-1.1314,1.2071,-1.1754,0.25083,-1.1
0.65587,-1.1313,1.2123,-1.1619,0.26357,-1.0904
0.64328,-1.1312,1.2174,-1.1483,0.27632,-1.0808
0.63065,-1.1311,1.2226,-1.1348,0.28906,-1.0712
0.618,-1.1311,1.2277,-1.1212,0.30181,-1.0616
0.60531,-1.131,1.2327,-1.1077,0.31456,-1.052
0.59259,-1.131,1.2378,-1.0942,0.32732,-1.0424
0.57984,-1.1309,1.2428,-1.0807,0.34007,-1.0328
0.56707,-1.1309,1.2478,-1.0672,0.35283,-1.0232
0.55426,-1.1309,1.2528,-1.0537,0.36559,-1.0136
0.54143,-1.1308,1.2577,-1.0402,0.37834,-1.004
0.52856,-1.1308,1.2626,-1.0268,0.3911,-0.99439
0.51567,-1.1308,1.2675,-1.0133,0.40386,-0.98479
0.50275,-1.1308,1.2723,-0.99986,0.41661,-0.97519
0.48981,-1.1308,1.2771,-0.98643,0.42936,-0.9656
0.47683,-1.1309,1.2819,-0.97301,0.44211,-0.956
0.46383,-1.1309,1.2867,-0.95961,0.45485,-0.94642
0.4508,-1.1309,1.2914,-0.94623,0.46759,-0.93683
0.43775,-1.1309,1.2961,-0.93286,0.48033,-0.92725
0.42467,-1.131,1.3007,-0.9195,0.49306,-0.91767
0.41157,-1.131,1.3053,-0.90617,0.50579,-0.9081
0.39844,-1.1311,1.3099,-0.89285,0.51851,-0.89854
0.38529,-1.1311,1.3145,-0.87955,0.53122,-0.88898
0.37211,-1.1312,1.319,-0.86626,0.54392,-0.87943
0.35891,-1.1312,1.3234,-0.853,0.55662,-0.86988
0.34568,-1.1313,1.3279,-0.83975,0.56931,-0.86034
0.33243,-1.1313,1.3323,-0.82653,0.58199,-0.85081
0.31916,-1.1314,1.3366,-0.81333,0.59466,-0.84129
0.30587,-1.1315,1.341,-0.80015,0.60732,-0.83178
0.29256,-1.1316,1.3452,-0.78699,0.61997,-0.82227
0.27922,-1.1316,1.3495,-0.77385,0.63261,-0.81278
0.26586,-1.1317,1.3537,-0.76074,0.64524,-0.8033
0.25248,-1.1318,1.3578,-0.74765,0.65785,-0.79382
0.23908,-1.1319,1.362,-0.73458,0.67045,-0.78436
0.22566,-1.132,1.366,-0.72154,0.68304,-0.7749
0.21223,-1.1321,1.3701,-0.70853,0.69562,-0.76546
0.19877,-1.1321,1.3741,-0.69554,0.70818,-0.75603
0.18529,-1.1322,1.378,-0.68257,0.72072,-0.74661
0.1718,-1.1323,1.3819,-0.66964,0.73325,-0.73721
0.15828,-1.1324,1.3858,-0.65673,0.74576,-0.72782
0.14475,-1.1325,1.3896,-0.64385,0.75826,-0.71844
0.1312,-1.1326,1.3934,-0.63101,0.77074,-0.70907
0.11764,-1.1327,1.3971,-0.61819,0.7832,-0.69972
0.10405,-1.1328,1.4008,-0.6054,0.79565,-0.69039
0.090456,-1.1329,1.4044,-0.59264,0.80807,-0.68107
0.076842,-1.133,1.408,-0.57991,0.82048,-0.67176
0.063212,-1.1331,1.4116,-0.56721,0.83286,-0.66247
0.049568,-1.1332,1.4151,-0.55455,0.84523,-0.65319
0.035908,-1.1332,1.4185,-0.54192,0.85757,-0.64394
0.022235,-1.1333,1.4219,-0.52932,0.8699,-0.63469
0.008548,-1.1334,1.4253,-0.51676,0.8822,-0.62547
-0.0051526,-1.1335,1.4286,-0.50423,0.89447,-0.61626
-0.018866,-1.1336,1.4318,-0.49174,0.90673,-0.60707
-0.032592,-1.1337,1.435,-0.47928,0.91896,-0.5979
-0.046331,-1.1337,1.4382,-0.46686,0.93117,-0.58875
-0.060081,-1.1338,1.4413,-0.45448,0.94335,-0.57962
-0.073842,-1.1339,1.4443,-0.44213,0.95551,-0.5705
-0.087615,-1.134,1.4473,-0.42982,0.96764,-0.56141
-0.1014,-1.134,1.4502,-0.41756,0.97974,-0.55234
-0.11519,-1.1341,1.4531,-0.40532,0.99182,-0.54328
-0.12899,-1.1341,1.456,-0.39313,1.0039,-0.53425
-0.14281,-1.1342,1.4588,-0.38098,1.0159,-0.52523
-0.15663,-1.1342,1.4615,-0.36887,1.0279,-0.51624
-0.17046,-1.1343,1.4642,-0.3568,1.0399,-0.50727
-0.1843,-1.1343,1.4668,-0.34478,1.0518,-0.49833
-0.19814,-1.1344,1.4693,-0.33279,1.0637,-0.4894
-0.212,-1.1344,1.4718,-0.32085,1.0756,-0.4805
-0.22586,-1.1344,1.4743,-0.30895,1.0874,-0.47162
-0.23972,-1.1344,1.4767,-0.2971,1.0992,-0.46276
-0.25359,-1.1345,1.479,-0.28529,1.111,-0.45393
-0.26747,-1.1345,1.4813,-0.27352,1.1227,-0.44512
-0.28136,-1.1345,1.4835,-0.2618,1.1345,-0.43633
-0.29525,-1.1345,1.4857,-0.25013,1.1461,-0.42757
-0.30914,-1.1345,1.4878,-0.2385,1.1578,-0.41884
-0.32304,-1.1344,1.4898,-0.22692,1.1694,-0.41012
-0.33694,-1.1344,1.4918,-0.21538,1.181,-0.40144
-0.35084,-1.1344,1.4938,-0.2039,1.1925,-0.39278
-0.36475,-1.1343,1.4956,-0.19246,1.204,-0.38415
-0.37866,-1.1343,1.4974,-0.18107,1.2155,-0.37554
-0.39257,-1.1343,1.4992,-0.16973,1.2269,-0.36696
-0.40648,-1.1342,1.5009,-0.15845,1.2383,-0.3584
-0.42039,-1.1341,1.5025,-0.14721,1.2497,-0.34988
-0.43431,-1.1341,1.5041,-0.13602,1.261,-0.34138
-0.44822,-1.134,1.5056,-0.12488,1.2723,-0.33291
-0.46214,-1.1339,1.507,-0.1138,1.2835,-0.32446
-0.47605,-1.1338,1.5084,-0.10277,1.2947,-0.31605
-0.48996,-1.1337,1.5097,-0.091791,1.3058,-0.30766
-0.50387,-1.1336,1.5109,-0.080866,1.317,-0.2993
-0.51778,-1.1334,1.5121,-0.069994,1.328,-0.29097
-0.53169,-1.1333,1.5132,-0.059177,1.3391,-0.28267
-0.5456,-1.1331,1.5143,-0.048415,1.3501,-0.2744
-0.5595,-1.133,1.5153,-0.037707,1.361,-0.26616
-0.5734,-1.1328,1.5162,-0.027056,1.3719,-0.25795
-0.58729,-1.1327,1.5171,-0.016461,1.3828,-0.24977
-0.60118,-1.1325,1.5178,-0.0059218,1.3936,-0.24163
-0.61507,-1.1323,1.5186,0.0045599,1.4043,-0.23351
-0.62895,-1.1321,1.5192,0.014984,1.4151,-0.22542
-0.64282,-1.1319,1.5198,0.02535,1.4257,-0.21736
-0.65669,-1.1316,1.5204,0.035658,1.4364,-0.20934
-0.67055,-1.1314,1.5208,0.045908,1.447,-0.20135
-0.68441,-1.1311,1.5212,0.056097,1.4575,-0.19339
-0.69825,-1.1309,1.5215,0.066228,1.468,-0.18546
-0.71209,-1.1306,1.5218,0.076298,1.4784,-0.17756
-0.72593,-1.1303,1.522,0.086307,1.4888,-0.1697
-0.73975,-1.13,1.5221,0.096256,1.4991,-0.16187
-0.75356,-1.1297,1.5221,0.10614,1.5094,-0.15407
-0.76737,-1.1294,1.5221,0.11597,1.5197,-0.14631
-0.78116,-1.1291,1.522,0.12573,1.5299,-0.13858
-0.79495,-1.1287,1.5219,0.13543,1.54,-0.13088
-0.80872,-1.1284,1.5216,0.14507,1.5501,-0.12322
-0.82249,-1.128,1.5214,0.15464,1.5601,-0.11559
-0.83624,-1.1276,1.521,0.16415,1.5701,-0.108
-0.84998,-1.1272,1.5205,0.1736,1.5801,-0.10044
-0.86371,-1.1268,1.52,0.18298,1.5899,-0.092912
-0.87742,-1.1264,1.5195,0.1923,1.5998,-0.085422
-0.89112,-1.126,1.5188,0.20155,1.6095,-0.077967
-0.90481,-1.1255,1.5181,0.21074,1.6193,-0.070547
-0.91849,-1.1251,1.5173,0.21985,1.6289,-0.063163
-0.93215,-1.1246,1.5164,0.22891,1.6385,-0.055814
-0.94579,-1.1241,1.5155,0.23789,1.6481,-0.048501
-0.95942,-1.1236,1.5145,0.24681,1.6576,-0.041224
-0.97304,-1.1231,1.5134,0.25566,1.667,-0.033983
-0.98663,-1.1226,1.5122,0.26445,1.6764,-0.026779
-1.0002,-1.1221,1.511,0.27316,1.6857,-0.01961
-1.0138,-1.1215,1.5097,0.28181,1.695,-0.012479
-1.0273,-1.1209,1.5083,0.29038,1.7042,-0.0053835
-1.0409,-1.1203,1.5069,0.29889,1.7134,0.0016747
-1.0544,-1.1197,1.5053,0.30733,1.7225,0.0086958
-1.0679,-1.1191,1.5037,0.3157,1.7315,0.01568
-1.0813,-1.1185,1.5021,0.32399,1.7405,0.022627
-1.0948,-1.1179,1.5003,0.33222,1.7494,0.029536
-1.1082,-1.1172,1.4985,0.34038,1.7582,0.036408
-1.1216,-1.1165,1.4966,0.34846,1.767,0.043242
-1.135,-1.1158,1.4946,0.35647,1.7758,0.050038
-1.1484,-1.1151,1.4926,0.36441,1.7844,0.056797
-1.1618,-1.1144,1.4905,0.37228,1.793,0.063517
-1.1751,-1.1137,1.4883,0.38008,1.8016,0.070199
-1.1884,-1.1129,1.486,0.3878,1.8101,0.076843
-1.2017,-1.1122,1.4837,0.39545,1.8185,0.083449
-1.2149,-1.1114,1.4812,0.40303,1.8269,0.090016
-1.2282,-1.1106,1.4788,0.41053,1.8351,0.096545
-1.2414,-1.1098,1.4762,0.41796,1.8434,0.10303
-1.2546,-1.1089,1.4735,0.42531,1.8515,0.10949
-1.2677,-1.1081,1.4708,0.43259,1.8597,0.1159
-1.2809,-1.1072,1.468,0.4398,1.8677,0.12227
-1.294,-1.1063,1.4651,0.44692,1.8757,0.12861
-1.3071,-1.1054,1.4622,0.45398,1.8836,0.1349
-1.3202,-1.1045,1.4592,0.46096,1.8914,0.14116
-1.3332,-1.1036,1.4561,0.46786,1.8992,0.14737
-1.3462,-1.1026,1.4529,0.47468,1.9069,0.15355
-1.3592,-1.1017,1.4496,0.48143,1.9145,0.15969
-1.3721,-1.1007,1.4463,0.48811,1.9221,0.16579
-1.3851,-1.0997,1.4429,0.4947,1.9296,0.17185
-1.398,-1.0987,1.4394,0.50122,1.9371,0.17787
-1.4108,-1.0977,1.4359,0.50766,1.9444,0.18385
-1.4237,-1.0966,1.4322,0.51402,1.9517,0.18979
-1.4365,-1.0956,1.4285,0.52031,1.959,0.19569
-1.4492,-1.0945,1.4247,0.52652,1.9662,0.20155
-1.462,-1.0934,1.4209,0.53265,1.9733,0.20737
-1.4747,-1.0923,1.4169,0.5387,1.9803,0.21315
-1.4874,-1.0911,1.4129,0.54467,1.9872,0.21889
-1.5,-1.09,1.4088,0.55056,1.9941,0.22459
-1.5127,-1.0888,1.4047,0.55638,2.0009,0.23025
-1.5252,-1.0876,1.4004,0.56211,2.0077,0.23588
-1.5378,-1.0864,1.3961,0.56777,2.0144,0.24146
-1.5503,-1.0852,1.3917,0.57334,2.021,0.247
-1.5628,-1.084,1.3872,0.57884,2.0275,0.2525
-1.5753,-1.0827,1.3827,0.58425,2.034,0.25796
-1.5877,-1.0814,1.378,0.58959,2.0404,0.26338
-1.6001,-1.0801,1.3733,0.59484,2.0467,0.26876
-1.6124,-1.0788,1.3686,0.60002,2.0529,0.2741
-1.6247,-1.0775,1.3637,0.60511,2.0591,0.2794
-1.637,-1.0762,1.3588,0.61012,2.0652,0.28466
-1.6492,-1.0748,1.3538,0.61505,2.0713,0.28989
-1.6614,-1.0734,1.3487,0.61991,2.0772,0.29507
-1.6736,-1.072,1.3435,0.62467,2.0831,0.30021
-1.6857,-1.0706,1.3383,0.62936,2.0889,0.30531
-1.6978,-1.0692,1.333,0.63397,2.0946,0.31037
-1.7099,-1.0677,1.3276,0.63849,2.1003,0.31539
-1.7219,-1.0663,1.3221,0.64294,2.1059,0.32037
-1.7339,-1.0648,1.3166,0.6473,2.1114,0.32531
-1.7458,-1.0633,1.311,0.65158,2.1169,0.33021
-1.7577,-1.0618,1.3053,0.65577,2.1222,0.33507
-1.7696,-1.0602,1.2995,0.65989,2.1275,0.33989
-1.7814,-1.0587,1.2937,0.66392,2.1327,0.34467
-1.7931,-1.0571,1.2877,0.66787,2.1379,0.34942
-1.8049,-1.0555,1.2818,0.67174,2.1429,0.35412
-1.8166,-1.0539,1.2757,0.67552,2.1479,0.35878
-1.8282,-1.0523,1.2695,0.67922,2.1528,0.3634
-1.8398,-1.0506,1.2633,0.68284,2.1577,0.36799
-1.8514,-1.049,1.257,0.68638,2.1624,0.37253
-1.8629,-1.0473,1.2507,0.68983,2.1671,0.37703
-1.8744,-1.0456,1.2442,0.6932,2.1717,0.3815
-1.8858,-1.0439,1.2377,0.69649,2.1762,0.38592
-1.8972,-1.0422,1.2311,0.69969,2.1807,0.39031
-1.9086,-1.0404,1.2245,0.70281,2.1851,0.39466
-1.9199,-1.0386,1.2178,0.70585,2.1894,0.39896
-1.9311,-1.0369,1.211,0.70881,2.1936,0.40323
-1.9423,-1.0351,1.2041,0.71168,2.1978,0.40746
-1.9535,-1.0332,1.1971,0.71446,2.2018,0.41166
-1.9646,-1.0314,1.1901,0.71717,2.2058,0.41581
-1.9757,-1.0295,1.183,0.71979,2.2097,0.41992
-1.9867,-1.0277,1.1758,0.72233,2.2136,0.424
-1.9977,-1.0258,1.1686,0.72478,2.2173,0.42803
-2.0086,-1.0239,1.1613,0.72715,2.221,0.43203
-2.0195,-1.022,1.1539,0.72944,2.2246,0.43599
-2.0304,-1.02,1.1464,0.73164,2.2281,0.43992
-2.0411,-1.0181,1.1389,0.73376,2.2316,0.4438
-2.0519,-1.0161,1.1313,0.7358,2.2349,0.44765
-2.0626,-1.0141,1.1236,0.73776,2.2382,0.45145
-2.0732,-1.0121,1.1159,0.73963,2.2414,0.45522
-2.0838,-1.0101,1.1081,0.74141,2.2446,0.45896
-2.0943,-1.008,1.1002,0.74312,2.2476,0.46265
-2.1048,-1.006,1.0923,0.74474,2.2506,0.46631
-2.1153,-1.0039,1.0843,0.74627,2.2535,0.46993
-2.1257,-1.0018,1.0762,0.74773,2.2563,0.47352
-2.136,-0.99971,1.068,0.7491,2.2591,0.47706
-2.1463,-0.99758,1.0598,0.75038,2.2617,0.48058
-2.1565,-0.99545,1.0515,0.75159,2.2643,0.48405
-2.1667,-0.99329,1.0431,0.75271,2.2668,0.48749
-2.1769,-0.99112,1.0347,0.75375,2.2692,0.49089
-2.1869,-0.98893,1.0262,0.7547,2.2716,0.49425
-2.197,-0.98673,1.0176,0.75558,2.2738,0.49758
-2.2069,-0.98451,1.009,0.75637,2.276,0.50087
-2.2169,-0.98228,1.0003,0.75707,2.2781,0.50413
-2.2267,-0.98003,0.99154,0.7577,2.2802,0.50735
-2.2365,-0.97776,0.98271,0.75824,2.2821,0.51054
-2.2463,-0.97548,0.97381,0.7587,2.284,0.51369
-2.256,-0.97319,0.96485,0.75908,2.2858,0.5168
-2.2656,-0.97088,0.95582,0.75937,2.2875,0.51988
-2.2752,-0.96855,0.94673,0.75958,2.2891,0.52293
-2.2848,-0.96621,0.93758,0.75971,2.2907,0.52594
-2.2942,-0.96385,0.92836,0.75976,2.2921,0.52892
-2.3037,-0.96148,0.91907,0.75973,2.2935,0.53186
-2.313,-0.95909,0.90972,0.75962,2.2948,0.53477
-2.3224,-0.95669,0.90031,0.75942,2.2961,0.53764
-2.3316,-0.95428,0.89084,0.75914,2.2972,0.54048
-2.3408,-0.95185,0.88131,0.75878,2.2983,0.54329
-2.35,-0.94941,0.87171,0.75834,2.2993,0.54606
-2.359,-0.94695,0.86205,0.75782,2.3002,0.5488
-2.3681,-0.94448,0.85233,0.75722,2.3011,0.55151
-2.377,-0.94199,0.84255,0.75654,2.3018,0.55418
-2.3859,-0.93949,0.83271,0.75577,2.3025,0.55682
-2.3948,-0.93698,0.82281,0.75493,2.3031,0.55943
-2.4036,-0.93446,0.81285,0.75401,2.3037,0.56201
-2.4123,-0.93192,0.80283,0.753,2.3041,0.56456
-2.421,-0.92936,0.79275,0.75192,2.3045,0.56707
-2.4296,-0.9268,0.78262,0.75076,2.3048,0.56955
-2.4381,-0.92422,0.77242,0.74951,2.305,0.572
-2.4466,-0.92163,0.76217,0.74819,2.3051,0.57442
-2.4551,-0.91903,0.75186,0.74679,2.3052,0.57681
-2.4634,-0.91641,0.74149,0.74531,2.3051,0.57917
-2.4718,-0.91378,0.73107,0.74375,2.305,0.58149
-2.48,-0.91114,0.72059,0.74211,2.3049,0.58379
-2.4882,-0.90849,0.71006,0.7404,2.3046,0.58606
-2.4963,-0.90582,0.69947,0.7386,2.3043,0.5883
-2.5044,-0.90315,0.68883,0.73673,2.3039,0.5905
-2.5124,-0.90046,0.67813,0.73478,2.3034,0.59268
-2.5203,-0.89776,0.66738,0.73275,2.3028,0.59483
-2.5282,-0.89505,0.65658,0.73065,2.3022,0.59695
-2.536,-0.89233,0.64572,0.72847,2.3015,0.59904
-2.5438,-0.8896,0.63481,0.72621,2.3007,0.6011
-2.5515,-0.88686,0.62385,0.72387,2.2998,0.60314
-2.5591,-0.8841,0.61284,0.72146,2.2988,0.60514
-2.5667,-0.88134,0.60177,0.71897,2.2978,0.60712
-2.5742,-0.87856,0.59066,0.71641,2.2967,0.60907
-2.5816,-0.87578,0.5795,0.71377,2.2955,0.611
-2.589,-0.87299,0.56829,0.71106,2.2943,0.61289
-2.5963,-0.87018,0.55702,0.70827,2.2929,0.61476
-2.6035,-0.86737,0.54571,0.70541,2.2915,0.61661
-2.6107,-0.86455,0.53436,0.70247,2.2901,0.61842
-2.6178,-0.86172,0.52295,0.69945,2.2885,0.62021
-2.6249,-0.85887,0.5115,0.69637,2.2869,0.62198
-2.6319,-0.85603,0.5,0.69321,2.2852,0.62372
-2.6388,-0.85317,0.48845,0.68997,2.2834,0.62543
